"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"@JaclynEaston We are very sorry to hear about the situation and want to help.  Please DM your name, claim number, a… https://t.co/bgiwsmEwxh",FALSE,1,"JaclynEaston",2019-05-08 03:59:54,TRUE,"1125963641835024384","1125973575457017857","615319314","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@GEICO_Service Any update from policy holder, ENGELDER? I am aware that she may have no idea who was/is driving her… https://t.co/6nt0OWS2Kg",FALSE,0,"GEICO_Service",2019-05-08 02:46:49,TRUE,NA,"1125955182343249920","148777871","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NowThatIsPaper",0,FALSE,FALSE,NA,NA
"Sixers lookin like the Geico barbershop quartet out here but the score is close. Just survive!",FALSE,0,NA,2019-05-08 00:40:09,FALSE,NA,"1125923306446528513",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","UncleDuncle",0,FALSE,FALSE,NA,NA
"Geico is a locally-based company and yet it chose to make a commercial where a Mets fan triumphs over Nats fans. Pr… https://t.co/VWB7phYbVm",FALSE,0,NA,2019-05-08 00:10:23,TRUE,NA,"1125915817084948481",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dcuniverse",0,FALSE,FALSE,NA,NA
"RT @PUMPSorSTILLETO: Geico really just tried to pay with me... $740 for 3 cars when I was barely paying $300 for them, all because of the z…",FALSE,0,NA,2019-05-08 00:08:32,FALSE,NA,"1125915351647125505",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ImAlfredOlotu1",1,TRUE,FALSE,NA,NA
"@masnNationals @GEICO The game is not showing on MASN2 on @DIRECTV. It says ""Title Not Available""",FALSE,0,"masnNationals",2019-05-07 23:39:37,FALSE,"1125904393516265473","1125908070486478848","121473537","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","maxbrouse",0,FALSE,FALSE,NA,NA
"15 minutes until gametime! Tune in to MASN2! 

Brought to you by @GEICO. 15 minutes could save you 15% or more on c… https://t.co/iY8Pujbk4G",FALSE,11,NA,2019-05-07 23:25:00,TRUE,NA,"1125904393516265473",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","masnNationals",0,FALSE,FALSE,NA,NA
"@miNAJJyogirl I just got that quote today idk nothing about progressive I been with geico for 8 years I just don’t… https://t.co/6wottWb1NV",FALSE,0,"miNAJJyogirl",2019-05-07 22:56:17,TRUE,"1125896668694630401","1125897167204487170","72974040","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PUMPSorSTILLETO",0,FALSE,FALSE,NA,NA
"RT @GaryDoner: @DesignationSix @FoxNews @ProcterGamble @Nestle @Purina @Disney @UniversalPics @BeachesResorts @SandalsResorts @TIAA @alinco…",FALSE,0,NA,2019-05-07 22:52:21,FALSE,NA,"1125896175578689537",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chanceiscoming1",5,TRUE,FALSE,NA,NA
"Geico really just tried to pay with me... $740 for 3 cars when I was barely paying $300 for them, all because of the zip code",FALSE,0,NA,2019-05-07 22:51:51,FALSE,NA,"1125896049665691649",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PUMPSorSTILLETO",1,FALSE,FALSE,NA,NA
"@DesignationSix @FoxNews @ProcterGamble @Nestle @Purina @Disney @UniversalPics @BeachesResorts @SandalsResorts… https://t.co/SRUrvMnGec",FALSE,18,"DesignationSix",2019-05-07 22:26:03,TRUE,"1125877964745400326","1125889560444055552","969138694308421632","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","GaryDoner",5,FALSE,FALSE,NA,NA
"@seaqueen121 @pardonmylord @nikkibelikov I totally am in a bunch of bizarre Geico commercials. :D",FALSE,2,"seaqueen121",2019-05-07 22:16:21,FALSE,"1125886542873071616","1125887117018710019","940373785508745217","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Randomasdf",0,FALSE,FALSE,NA,NA
"RT @GEICO: Today, in honor of National Teacher Appreciation Day, we highlight just how impactful an educator can be on the course of histor…",FALSE,0,NA,2019-05-07 21:15:36,FALSE,NA,"1125871827912417280",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","natcabenefits",6,TRUE,FALSE,NA,NA
"@LarrydotBeasley I am sorry to hear about your vehicle, and I am happy to help. Please DM me with a phone# where we… https://t.co/zusaaBO9m3",FALSE,0,"LarrydotBeasley",2019-05-07 20:18:31,TRUE,"1125856106515959808","1125857464933597184","781728884","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"RT @GEICO: Today, in honor of National Teacher Appreciation Day, we highlight just how impactful an educator can be on the course of histor…",FALSE,0,NA,2019-05-07 20:06:42,FALSE,NA,"1125854489385345026",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","YourRollenstyle",6,TRUE,FALSE,NA,NA
"@FGpix I am very sorry that you are not happy with the change to your premium. I am showing that the letter is bein… https://t.co/mofo1fqXjI",FALSE,0,"FGpix",2019-05-07 19:46:39,TRUE,"1125848594232119296","1125849444027654144","29851048","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@Freeyourmindllc I am sorry to hear that you are upset, and I would be happy to have a member of our claims managem… https://t.co/ENaVdE1b0C",FALSE,0,"Freeyourmindllc",2019-05-07 19:36:00,TRUE,"1125846222370168832","1125846764110712832","771022503787520000","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@FGpix I am sorry to hear that you will be shopping. If you would like me to review your policy for you before you… https://t.co/CPoGYbdqI3",FALSE,0,"FGpix",2019-05-07 19:09:33,TRUE,"1125839439593259008","1125840109570543618","29851048","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"RT @GEICO: As part of a week-long effort, GEICO associates nationwide participated in giving back to their local communities. Our Virginia…",FALSE,0,NA,2019-05-07 18:51:33,FALSE,NA,"1125835578975506432",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","pank_kumar",5,TRUE,FALSE,NA,NA
"@brentcrampton I am terribly sorry for the inconvenience we have caused you,. Please DM us your full name, claim nu… https://t.co/0eRvEIIKYd",FALSE,0,"brentcrampton",2019-05-07 18:30:31,TRUE,"1125828346158440449","1125830283754917888","15351409","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"RT @GEICO: As part of a week-long effort, GEICO associates nationwide participated in giving back to their local communities. Our Virginia…",FALSE,0,NA,2019-05-07 17:51:52,FALSE,NA,"1125820556459298817",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fsilva1965",5,TRUE,FALSE,NA,NA
"@Dyertek I am sorry to hear about your damages to your vehicle, but I am glad that we have made it easier for you.… https://t.co/MjpVzwBqeo",FALSE,1,"Dyertek",2019-05-07 17:45:29,TRUE,"1125818497773252608","1125818950066024448","28413278","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"RT @GEICO: Today, in honor of National Teacher Appreciation Day, we highlight just how impactful an educator can be on the course of histor…",FALSE,0,NA,2019-05-07 17:36:09,FALSE,NA,"1125816602283446272",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GermainRacing",6,TRUE,FALSE,NA,NA
"As part of a week-long effort, GEICO associates nationwide participated in giving back to their local communities.… https://t.co/MBetCTMpnb",FALSE,3,NA,2019-05-07 17:35:01,TRUE,NA,"1125816318127742976",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO",5,FALSE,FALSE,NA,NA
"@Porsche781 Thank you.  What is your name and a phone number where we can reach out to you? -Jim",FALSE,0,"Porsche781",2019-05-07 17:22:36,FALSE,"1125812671511781378","1125813194696679425","1125806883749736448","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@Porsche781 I am sorry to hear about the accident and the problems with your claim, and I hope no one was hurt. Ple… https://t.co/zXM6ZpaCCZ",FALSE,0,"Porsche781",2019-05-07 17:16:00,TRUE,"1125811116116979712","1125811531739029504","1125806883749736448","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@dobbinsal Anyone can report a claim.  All you would have to do is report the claim to whatever company insures the vehicle. -Jim",FALSE,1,"dobbinsal",2019-05-07 16:58:24,FALSE,"1125806623946153984","1125807104693100545","2400863576","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@dobbinsal If a vehicle is insured with us anyone can file the claim. If you need assistance  please DM us with you… https://t.co/8KaWm28jgi",FALSE,1,"dobbinsal",2019-05-07 16:50:32,TRUE,"1125804627235098625","1125805122326532098","2400863576","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@blackelle_woods I am sorry that you are upset with us.  If there is anything that we can do to help you out today… https://t.co/78vZflWs4x",FALSE,0,"blackelle_woods",2019-05-07 16:38:27,TRUE,"1125801244549718018","1125802081355534338","35539641","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@Rich_Keator I am sorry to hear about the frustration you are feeling with the claim, and I hope that no one was hu… https://t.co/SxbdDCH7yS",FALSE,0,"Rich_Keator",2019-05-07 16:21:00,TRUE,"1125797133871984641","1125797690791661569","70267273","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"GEICO continues to provide a special discount opportunity for members of FBLA-PBL. See how much more you could save… https://t.co/0sG0rHjJp4",FALSE,0,NA,2019-05-07 16:20:25,TRUE,NA,"1125797543525457921",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","PBL_National",0,FALSE,FALSE,NA,NA
"GEICO continues to provide a special discount opportunity for members of FBLA-PBL. See how much more you could save… https://t.co/kyOKjtCX2J",FALSE,1,NA,2019-05-07 16:19:40,TRUE,NA,"1125797356262313985",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","FBLA_National",0,FALSE,FALSE,NA,NA
"Geico understands representation
#BlackTwitter #TuesdayThoughts
GEICO Homeowners Insurance TV Commercial, 'Overflow… https://t.co/eiuj3sdSBG",FALSE,0,NA,2019-05-07 16:13:56,TRUE,NA,"1125795912595296257",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DevonBroeske",0,FALSE,FALSE,NA,NA
"Today, in honor of National Teacher Appreciation Day, we highlight just how impactful an educator can be on the cou… https://t.co/EimgxN2gE0",FALSE,7,NA,2019-05-07 16:00:01,TRUE,NA,"1125792410326458370",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO",6,FALSE,FALSE,NA,NA
"@sSXNSEI Hi-
You can call us anytime at 1-800-841-3000.",FALSE,0,"sSXNSEI",2019-05-07 15:48:00,FALSE,"1125789061648666624","1125789385809715202","433045303","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"7 Benefits Of Owning A Small Business https://t.co/GBbbQygqzw https://t.co/YLHayeaGl8",FALSE,0,NA,2019-05-07 15:40:02,FALSE,NA,"1125787381573963776",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","melissa_mlynne",0,FALSE,FALSE,NA,NA
"@aliciavalenski We are sorry to hear about your experience.  Please DM your name, state, claim number and phone num… https://t.co/nyRiL0JDbP",FALSE,0,"aliciavalenski",2019-05-07 15:19:35,TRUE,"1125780857741029376","1125782234722635776","43484635","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"Geico gets it #lmao #motorcycles
#SingOutLoud
GEICO Motorcycle TV Commercial, 'Jackhammer' Song by Whitesnake -… https://t.co/Opon4X6tdZ",FALSE,0,NA,2019-05-07 15:13:29,TRUE,NA,"1125780700026638336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DevonBroeske",0,FALSE,FALSE,NA,NA
"@marissaez_ 
Thank you!  In order to provide specific information to you regarding your policy, you would need to f… https://t.co/xPF2wJQtHy",FALSE,0,"marissaez_",2019-05-07 15:02:00,TRUE,NA,"1125777809488646145","1881818863","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@Thomas1774Paine @DTunneyv1 Didn't he used to do Geico commercials?",FALSE,0,"Thomas1774Paine",2019-05-07 14:59:06,FALSE,"1125562150179737600","1125777078417125376","275276082","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1WorldTrader",0,FALSE,FALSE,NA,NA
"@Party0f_7 We are sorry to hear about your experience.  Please DM your name, state, claim number and phone number.… https://t.co/wNaCrKPG3K",FALSE,0,"Party0f_7",2019-05-07 14:57:32,TRUE,"1125776162087682049","1125776683854909440","977015530497376261","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@marissaez_ We are sorry to hear that.  Please DM your name, state, email address and policy number.  We will be ha… https://t.co/WaOEX1p2JV",FALSE,0,"marissaez_",2019-05-07 14:56:00,TRUE,"1125775636247785472","1125776299925045253","1881818863","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@ChloeTheDream We understand your concern regarding the claim.  Please DM your name, state, claim number and phone… https://t.co/U9P8S12FP7",FALSE,0,"ChloeTheDream",2019-05-07 14:53:30,TRUE,"1125774693640880129","1125775669844168704","87193156","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@Angry_Time_Lord We understand your concern regarding your premium.  We would be happy to have an agent review your… https://t.co/UcP30KaGGN",FALSE,1,"Angry_Time_Lord",2019-05-07 14:38:50,TRUE,"1125770939302543365","1125771980374970368","875123289412296704","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@NancyJB88 
Hi -
You may contact our Claims Department at 1-800-841-3000.  They may be able to research this for you.",FALSE,0,"NancyJB88",2019-05-07 14:30:36,FALSE,NA,"1125769907281506304","25090421","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@pinksugacupcake Thank you for the shout out!  We are happy to hear that!",FALSE,1,"pinksugacupcake",2019-05-07 14:23:00,FALSE,"1125767047655432192","1125767995077398529","18005297","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@Kamille904 Thank you for the shout out! We are happy to hear that!",FALSE,1,"Kamille904",2019-05-07 13:39:55,FALSE,"1125756692069797889","1125757151102808066","390749856","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",1,FALSE,FALSE,NA,NA
"@DilekCilingir Great. you are welcome ! Have a great day! - Denise",FALSE,0,"DilekCilingir",2019-05-07 12:58:00,FALSE,"1125746179747217411","1125746604055642112","52054895","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@RoaringRose I am sorry to hear that you feel that way. If there is something that we can help you with, send us a… https://t.co/LvuxgrErrE",FALSE,0,"RoaringRose",2019-05-07 12:56:00,TRUE,"1125745620826951681","1125746101255065601","273450791","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@DilekCilingir i am sorry for any problems that you are experiencing with paying the balance.  You may pay your bal… https://t.co/Bgler3kPRD",FALSE,0,"DilekCilingir",2019-05-07 12:37:39,TRUE,"1125740594578558979","1125741482529501186","52054895","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"RT @GEICO: More than 70 of GEICO's Auto Damage Adjusters in #VirginiaBeach came together to assemble 1000 backpacks filled with donated non…",FALSE,0,NA,2019-05-07 11:31:00,FALSE,NA,"1125724709201633281",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WilbergRvr",6,TRUE,FALSE,NA,NA
"RT @GEICO: #GEICO honored @usairforce MSgt. Christopher W. Engelke, pictured with his twin brother Capt. Cody Engelke and @TheGEICOGecko, a…",FALSE,0,NA,2019-05-07 11:00:26,FALSE,NA,"1125717019423313920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","phelan_whitney",3,TRUE,FALSE,NA,NA
"RT @GEICO: #GEICO honored @usairforce MSgt. Christopher W. Engelke, pictured with his twin brother Capt. Cody Engelke and @TheGEICOGecko, a…",FALSE,0,NA,2019-05-07 10:59:53,FALSE,NA,"1125716878859567106",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","whitneyphelanh",3,TRUE,FALSE,NA,NA
"RT @JillianOhana: @DesignationSix @robintallfish @FoxNews @Duracell @KraftHeinzCo @oscarmayer @MrPeanut @GEICO @Progressive @PetSmart @Chew…",FALSE,0,NA,2019-05-07 04:19:30,FALSE,NA,"1125616120227082252",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RechecktoCheck",1,TRUE,FALSE,NA,NA
"@NYounker The GEICO Gecko's marketing team? 😉",FALSE,0,"NYounker",2019-05-07 03:54:00,FALSE,"1125448892357722112","1125609702069395456","420112221","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SquidnSquirrel2",0,FALSE,FALSE,NA,NA
"RT @GEICO: The #Smartdogs want you to do the smart thing; turn on ""Do Not Disturb While Driving"" mode. Put #distracteddriving in the dog ho…",FALSE,0,NA,2019-05-07 03:45:44,FALSE,NA,"1125607623691083776",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Briley_Webb",7,TRUE,FALSE,NA,NA
"@willchamberlain @OfficeOfMike Are you an old woman from a Geico commercial?",FALSE,0,"willchamberlain",2019-05-07 03:24:54,FALSE,"1125577744622981121","1125602379049644032","21722318","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","joshjames10",0,FALSE,FALSE,NA,NA
"@DesignationSix @robintallfish @FoxNews @Duracell @KraftHeinzCo @oscarmayer @MrPeanut @GEICO @Progressive @PetSmart… https://t.co/8O043Ffitd",FALSE,4,"DesignationSix",2019-05-07 03:04:46,TRUE,"1125513666856660993","1125597310908428288","969138694308421632","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JillianOhana",1,FALSE,FALSE,NA,NA
"@SarcasmStardust It was cute. Only lasted a minute though. Went the way of that show that had the Geico cavemen in it.",FALSE,2,"SarcasmStardust",2019-05-07 02:32:29,FALSE,"1125553950206328832","1125589186449367040","279673090","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","janieo",0,FALSE,FALSE,NA,NA
"@CristinaBlack Sorry to hear you are unhappy. Please private message us your name, state, and phone number if you w… https://t.co/fHNtXwejQa",FALSE,0,"CristinaBlack",2019-05-07 00:27:27,TRUE,"1125556841335758848","1125557723318444033","37941677","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@sourdoughordie That’s awesome! Welcome to our GEICO family",FALSE,3,"sourdoughordie",2019-05-07 00:26:00,FALSE,"1125556841285480450","1125557356954365952","336318399","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@GregCannon68 We thank you so much for insuring with us and looking to us for your insurance needs! - Dave",FALSE,1,"GregCannon68",2019-05-06 22:59:00,FALSE,"1125534569208397825","1125535462603542528","4271557401","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"15 minutes until gametime! Tune in to MASN! 

Brought to you by @GEICO. 15 minutes could save you 15% or more on ca… https://t.co/QYxMaR9NKY",FALSE,3,NA,2019-05-06 22:50:00,TRUE,NA,"1125533197641629702",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","masnOrioles",0,FALSE,FALSE,NA,NA
"@Nyc_Tony15 Thank you very much for insuring with us! Have a great day! - Dave",FALSE,1,"Nyc_Tony15",2019-05-06 22:02:54,FALSE,"1125520859559604225","1125521343091486720","2970359799","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@jac1636 Unfortunately, we are unable to access this specific situation. We are happy to attempt to assist to the f… https://t.co/UoPT2qOu5c",FALSE,0,"jac1636",2019-05-06 21:45:47,TRUE,"1125516384715386880","1125517036661166086","601384197","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@packratt1 We would like to take a look into the reason why your premium was retroactively doubled. Please take a m… https://t.co/YyfDfYV71b",FALSE,0,"packratt1",2019-05-06 21:24:26,TRUE,"1125510444662132736","1125511664172924934","2608308660","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@jac1636 Hello. We are sorry to hear about this experience. If your friend would like assistance, please have her c… https://t.co/8GdRfLsNhJ",FALSE,0,"jac1636",2019-05-06 21:13:00,TRUE,"1125504640332779520","1125508786964320256","601384197","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@GEICO_Service May you please forward all attachments that include pictures and videos that I sent to the employee,… https://t.co/L2m3IAVS2d",FALSE,0,"GEICO_Service",2019-05-06 20:57:09,TRUE,"1125496325917880324","1125504797841342464","148777871","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NowThatIsPaper",0,FALSE,FALSE,NA,NA
"@NumbZombieMom We appreciate your concern regarding your premium and would be happy to take a closer look into this… https://t.co/D81BwergjZ",FALSE,0,"NumbZombieMom",2019-05-06 20:44:00,TRUE,"1125500365057560576","1125501488749514754","880684412630904832","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@GEICO_Service Please contact Caitlyn Flach, I am no longer willingly available to provide y'all with unnecessary c… https://t.co/vL3Sw8oadl",FALSE,0,"GEICO_Service",2019-05-06 20:28:42,TRUE,"1125496325917880324","1125497639166926862","148777871","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NowThatIsPaper",0,FALSE,FALSE,NA,NA
"@kells80 We are sorry to hear that you were disconnected. We are not showing any problems with our phone lines at t… https://t.co/1ie9tMfHOP",FALSE,1,"kells80",2019-05-06 20:28:39,TRUE,"1125496280485068807","1125497627137716224","27074315","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@NowThatIsPaper We would be happy to take a look into this for you. Please DM us with your full name, claim #, phon… https://t.co/hqjZsjVnzh",FALSE,0,"NowThatIsPaper",2019-05-06 20:23:29,TRUE,"1125495620737703937","1125496325917880324","56324493","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@GEICO_Service I haven't been contacted in regards to a hit &amp; run claim. (@StateFarm has the incident claim)",FALSE,0,"GEICO_Service",2019-05-06 20:20:41,FALSE,NA,"1125495620737703937","148777871","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NowThatIsPaper",0,FALSE,FALSE,NA,NA
"@TruthDissemina1 @FireSafetyEvent @DumpsterFire69 @firesafetyfirst @safekids @USCPSC @FTC @unsafeprod… https://t.co/lEHMh1n0BI",FALSE,1,"TruthDissemina1",2019-05-06 19:38:30,TRUE,"1125481648848609285","1125485007043158017","1105129387656130566","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheSeeqer",0,FALSE,FALSE,NA,NA
"@Godofwar1981 We are sorry to hear about the dissatisfaction with your premium. Please take a moment to DM us with… https://t.co/teqmLBNX3j",FALSE,0,"Godofwar1981",2019-05-06 19:10:26,TRUE,"1125477033943928832","1125477942711259137","27437284","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"7 Surprising American Island Getaways To Take Now https://t.co/dhe5Ba219a https://t.co/JthOBhIVZi",FALSE,0,NA,2019-05-06 18:31:34,FALSE,NA,"1125468159341785088",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","melissa_mlynne",0,FALSE,FALSE,NA,NA
"@TeslaJoy Thank you very much for this feedback. It will be forwarded to the appropriate department. Have a good day! - Dave",FALSE,3,"TeslaJoy",2019-05-06 18:27:30,FALSE,"1125466794620121099","1125467139807285248","1092885761328701440","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@petsneverfailu1 We would like to look into the reason this person was added. Please take a few moments to DM us wi… https://t.co/yGk0EMQRSf",FALSE,0,"petsneverfailu1",2019-05-06 18:26:00,TRUE,"1125464870948941831","1125466759954407424","781606219626651648","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@TeslaJoy We are sorry to hear about this. If you would like for us to take a closer look into this, please let us know. - Dave",FALSE,2,"TeslaJoy",2019-05-06 18:24:29,FALSE,"1125465440417804288","1125466380088877057","1092885761328701440","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@HeadAsploding @willsommer And I saved $ by switching my car ins to geico",FALSE,2,"HeadAsploding",2019-05-06 18:03:12,FALSE,"1125459762005594112","1125461024302174208","169552929","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ocxg1958",0,FALSE,FALSE,NA,NA
"#GEICO honored @usairforce MSgt. Christopher W. Engelke, pictured with his twin brother Capt. Cody Engelke and… https://t.co/nXhAbjZlNv",FALSE,4,NA,2019-05-06 18:02:38,TRUE,NA,"1125460878017667077",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO",3,FALSE,FALSE,NA,NA
